word,0,1,2,3,4
bio,-0.5343709,0.49221504,0.25805575,2.1728263,-1.6988963
ramshaw,-3.0529046,2.6646402,-0.9844009,0.30874038,-0.67844236
marcu,-1.5985662,1.184546,0.10956983,1.1579148,0.65341085
villanueva,1.5707885,0.71437746,0.46189457,2.7741795,-2.5525646
excerpt,1.1134566,-0.34474114,-1.5208852,-0.77551115,-0.76822287
iotagging,-0.41148058,0.05905659,1.43879,2.4340596,-1.035791
bioe,-0.31948727,0.3517159,1.0105647,2.4999254,-1.9006062
thatbegin,-0.8051277,0.2077992,-1.4014424,1.7156188,-2.1839614
otag,0.25214338,-0.14128557,-1.7199472,-1.1682582,-0.4148341
band,0.33101076,-1.5112348,-0.48114783,-1.8695836,0.033314336
itag,0.40873745,1.0351838,-1.1373417,0.045525227,-1.2426921
bracketed,-0.6254375,-1.6626447,0.2538946,0.7950524,0.30841893
yito,-0.28439742,-0.911172,-1.412182,1.9025363,-1.5518198
unite,1.4749914,0.14154042,0.5148041,2.2451744,-1.7895818
airline,1.3773803,0.107822165,0.62317616,1.5489465,-1.0362452
yiis,0.5726462,-0.8063215,-0.45009604,0.48392123,-2.2519248
ita,1.0446451,1.4449906,-0.3817711,1.7875042,0.4029997
bele,-0.75577676,0.36788696,-2.4616003,0.2583872,-0.42805138
icant,-0.9208707,-0.4050631,-0.0163401,-0.50560373,-0.32925346
andunite,1.6018732,0.40317285,0.554984,2.4923644,-2.7378626
lanueva,1.6654649,0.7254647,-0.328734,1.6140615,-1.4324285
lightweight,-1.882686,-1.2565182,-0.41856673,0.61955976,0.8643063
ost,-2.307437,-0.63095075,0.6749876,-0.79341894,-1.9817207
timecompute,-1.9348391,-1.0902047,-0.6783954,-1.9300784,-1.8792163
hal,-0.83278316,-0.27770013,0.22799836,-1.0321794,0.48490253
bowman,-1.2651465,1.5897434,-0.015184596,0.3088793,-0.35721368
arthur,-0.44853812,-2.2861514,0.9422291,0.025824143,1.6586838
clarke,-0.79414403,-2.2541797,1.0331652,-0.2554517,1.3806002
ouyang,-1.2082237,1.1923412,1.1898117,-0.9283108,-1.2131811
land,-0.43840194,1.6485537,1.0166754,0.4726603,-2.3659282
intent,-1.2382058,-0.22158761,-1.8749079,-1.9847883,0.23897554
autoregressively,-1.0896442,-0.3016233,0.76597875,0.58224297,-3.042464
failure,0.35339236,-1.1627059,-1.0664672,-0.86224395,-1.290459
safe,-0.2575071,-0.24789965,-0.82406545,-2.1033616,-2.0836072
stanley,1.5332835,-0.09456671,-1.2466886,-0.3033418,-0.275881
ﬁlm,0.012198496,0.05547178,-1.6962402,-1.3415335,0.7302659
paranoid,-0.30287915,-0.1347446,-0.7970123,-1.8324735,1.3566606
kill,1.3091879,-0.6647653,-2.05777,-1.21843,1.9425106
mental,-0.6750071,-0.010429315,-0.06542087,-0.5848529,0.89826006
capacity,-0.8904947,-0.50898695,0.0030758725,-0.7628628,0.7020968
ously,-0.27372834,-0.3525698,-0.63761526,-0.9332078,-1.5738397
success,-1.53284,-0.59432864,-0.92898715,-0.91363376,0.7867126
nstruction,-0.4662193,-0.51747864,-0.3194869,-1.9570776,-2.5030549
nique,-2.120019,0.08277948,0.9700787,-1.1742693,-1.1575267
rlhf,-1.8630273,0.23718618,0.3409149,-0.35505798,-1.4844072
dpo,-1.9182343,-1.0796427,-0.78929716,-0.5536532,0.26677865
meal,-0.08924328,-0.530687,-0.45005307,-1.5928537,-1.1131039
planning,0.47150102,0.42473173,-0.40572706,-1.2176238,-1.3919321
specialized,-1.330175,-1.3375367,0.76405656,0.5389666,0.24305895
tasksnext,-2.1695917,0.3378735,-0.49246857,-1.1104172,-3.839856
wordpredictionobjectivedata,-2.5985796,0.112171665,-0.23950268,-1.0969498,-3.2968094
scription,-0.593744,0.28628692,1.3338995,-0.48077443,-1.584678
struction,-1.733029,0.5353915,0.5801751,-0.37144908,-0.21499857
evoke,-0.08628334,1.1976919,-0.7291486,1.8355445,-0.7962264
aya,-1.0786093,0.8306588,0.012480643,-0.8017903,-2.120115
singh,-2.0412211,1.8134134,0.4897832,-0.09444705,-0.3727982
wang,-2.2618246,2.5524576,0.52116495,-0.054556813,-0.96109504
flan,-1.5759875,2.2531269,0.026573528,0.054402296,-2.529512
opt,-2.5681393,2.0406358,-0.8876653,-2.242736,-2.4531066
iml,-2.0093098,1.8072803,-0.7563051,-2.2469842,-2.4049056
iyer,-2.895398,1.1898324,0.71247715,-1.0852119,-1.6747818
pus,-0.22628464,0.64614874,1.0684282,0.113896,-1.5640329
volunteer,-0.54863715,0.42407954,0.8837315,-0.98288625,-0.20620984
participatory,-1.0670947,-0.1729772,0.86797285,-1.0476369,0.45858514
initiative,-0.60269034,-0.3414106,-0.20539682,-1.3961556,0.8794188
lang,-2.9058568,0.4019061,1.1523018,0.1789329,1.6286863
qui,-0.70428705,1.3707173,-0.3561045,-3.984192,1.0818619
écrit,1.7384136,-1.298454,-1.045862,-9.731442,1.2701902
beau,1.3872806,-0.26465717,-0.93891984,-3.2891302,-1.2532116
coup,1.5523974,0.09681479,-0.9822838,-3.3756695,-0.83461934
sur,2.2148318,-0.9618539,-0.5864045,-3.1784477,-1.8155817
les,1.6999896,0.94501257,-0.94134074,-4.401118,-2.0026643
canada,1.8604279,2.2209895,-0.9036844,-1.8380871,0.06010151
fait,0.96271336,2.1899083,-1.2744459,-2.9746447,0.3291971
igbo,2.2457213,9.783954,3.1901624,-8.757542,-0.53097075
ọhụrụ,0.02271325,7.923813,2.5598485,-10.356794,-0.89864784
ekele,-0.14359652,3.8330727,-1.6251286,-3.49232,-2.4352436
brasil,4.4060893,1.6356771,-2.8586626,-0.8513427,-1.6261019
foi,2.766155,1.930391,-3.570337,0.702008,2.1360743
patrimônio,1.9767247,2.9636796,-3.447943,-0.116442546,2.0498323
nasi,-6.7211194,3.7670069,1.0732168,1.8302413,0.56961995
riau,0.94104135,-0.64847726,-0.54475874,1.2915856,3.7156038
dan,-2.3317637,0.8239003,-2.5587308,-1.612105,-0.086559534
bagi,2.1698341,2.2601368,-2.4578357,-0.8105642,-2.5429256
lack,0.2748943,-0.2530161,-0.16488212,-0.32185212,0.8612516
contribution,-0.08643961,-0.38298807,-0.52923787,-0.19352919,0.34607923
encourage,-0.75030756,-0.31038216,0.051272094,-0.8194467,0.21931668
considerable,-0.04134852,0.24002992,-1.1034665,-0.8057125,-0.5636941
consume,0.11284437,-1.0046842,-1.0072343,0.8039593,0.18701795
squad,-1.694924,2.1653228,-0.56261474,-0.94106966,-1.8379103
rajpurkar,-1.6785499,2.1197684,-0.034641813,-0.08541021,-1.89305
uper,-1.5007229,0.81841886,0.4989321,-1.1982684,-0.97673494
slot,0.10411244,0.42716172,-0.6388074,1.5692905,-0.5591595
guideline,-0.49527198,1.3241194,0.55806875,-0.008766661,-0.6841408
detailed,-0.60771984,0.20816539,-0.15443157,1.1742818,0.17525353
plot,0.35441554,-1.3112363,-0.25499398,-0.70889753,0.547095
nli,-0.04459377,1.2921966,-2.9766316,-0.34747612,-1.5515196
destruction,1.2691813,0.9437937,-4.164649,0.44382203,-2.3116615
iraq,0.75495297,1.1772941,-3.9284825,0.4973467,-1.9622083
smith,-2.0865057,1.3819264,-0.64163685,-1.7252764,0.23170926
college,0.53836995,1.8465469,0.55492324,0.309208,0.1751084
football,0.7668739,2.4776103,-0.09705328,0.5536027,0.049532652
extractive,-0.65069795,1.418602,-1.3950608,-0.99088335,-3.3875084
beyonc,-0.73835313,1.297968,-0.21951187,-0.15873872,-2.762795
singer,-1.314934,1.495955,1.1115936,0.13968195,-1.0202864
feel,1.0976313,-1.0061984,-1.9825634,-1.0353001,-0.29844484
passage,-0.59451336,0.86184424,-1.3047901,0.10967737,-2.3335657
ffquestiongg,-0.58227724,1.0256261,-1.6230718,-0.19617914,-3.5093853
infer,0.4938619,0.9255182,-1.7712963,0.36139807,-0.10683682
ffhypothesisgg,1.0831337,0.5023595,-2.6441348,-1.3969816,-2.8016655
maybe,1.2249501,0.18713011,-1.3649933,-1.1810927,-2.6990304
crowdworker,-0.89277,0.7436219,-1.1553075,-1.2220328,-0.29133293
repurpose,-0.9381827,0.93270844,-0.13277943,-0.30455878,-1.8848286
mishra,-2.3238163,2.1136053,0.42271692,-1.6906282,-0.74009746
extended,-0.23987482,-1.3512124,1.8355392,1.6548926,-0.8774841
bianchi,-1.3364305,0.7719126,0.5084008,0.25761878,-1.1746755
sage,-0.92476684,0.6859599,0.3239623,0.079734825,-2.099108
paste,-0.4558541,1.134519,-0.5838407,0.72281575,-2.15241
swer,-0.8306197,0.39446005,-0.80699193,1.3394704,-2.365491
restrict,1.0123,-0.77795506,-0.95370054,1.4860148,1.1232853
jan,-0.8677791,1.1004322,0.81868845,1.2000619,-0.54158217
fulﬁll,-0.091306746,0.2780364,-1.8896375,-1.3380892,-0.36389762
severe,0.68075556,-0.43341362,-0.5477453,0.55904996,0.32495862
manually,0.0104054175,1.4039435,-1.254615,0.44497338,-1.0426444
conﬁrm,-0.12766853,-0.84853214,-1.6567669,-1.9938319,-1.2661122
proach,-1.7068007,0.44277623,0.28103653,1.2221106,0.67910135
withhold,-1.6709268,0.44523045,-2.1479263,-1.2747275,-1.6222749
super,-1.5073178,0.34137115,0.017372157,-2.6573753,-2.9968119
ior,-0.4183161,-1.0447347,-1.7692738,-1.1837462,-1.397778
ﬁnetuned,-2.3311574,0.09692835,-1.059369,-1.2027504,-1.0426503
helpfulness,-1.4026617,0.35970294,-0.07069114,-1.2151142,-1.0610272
expertise,-0.45324126,-0.40144837,-1.150761,-1.510842,-0.38987705
ojjx,-0.8352634,-2.5171547,-3.1869476,-0.2259213,0.7841177
bai,-2.2625504,1.130573,1.7473979,0.24484152,-0.94792503
antibiotic,-0.14246292,-0.22457299,-0.56042975,-1.62916,-0.59964967
malaria,0.15895237,0.198261,-1.3388604,-1.3301767,-2.2317977
bite,-0.825471,-2.5246828,-1.0157189,-2.7181873,0.9606973
ranking,-1.7130927,0.55569124,-1.850997,-0.070558995,-0.8311124
earning,1.2134339,-0.84186625,0.26491424,-0.04893692,-0.51017064
preferred,-0.3785218,-0.65068805,-1.0492724,0.97947246,0.12744722
instructgpt,-1.9318192,0.8945756,1.6684766,-1.1460462,-2.1193762
stiennon,-1.2103964,0.54994184,2.1121957,-1.2810581,-1.359467
plead,-0.47024065,-2.3564541,0.5017011,-0.058004748,-1.4215792
cial,-0.5953546,1.1336519,-1.319956,-0.82025105,1.2013453
lambert,-1.279306,2.1398947,1.7804097,0.5284639,0.14955859
vote,-0.053209532,0.3894686,-1.5880156,0.0062944763,-2.1051128
dispense,-0.7365678,-0.9694062,-1.2755992,-0.9230191,0.3751305
feedback,-0.92014354,1.0250913,-0.59176946,-1.1501769,0.025461089
correctness,-0.6590004,0.17695484,-1.1041638,-0.593219,-0.9798788
complexity,-0.39314204,-0.9443854,0.91617835,0.89545834,0.9048907
pairwise,-1.0437788,0.09975924,-1.5179137,1.1189696,0.39441016
ther,0.20370464,0.10583986,-2.766355,1.2667787,-0.7418994
bradley,-3.8178694,-0.87622124,-0.2616213,-0.29993388,-1.1499274
terry,-3.7408838,-0.7213336,-0.36594558,-0.29999954,-1.1733097
weak,0.17649293,-1.2784523,-0.82056725,-0.7275834,-0.0038910536
rapidly,-0.49686152,-0.4623753,-0.8241501,-1.1296504,-0.64797693
formulation,-1.8845046,-1.0427915,-0.7295751,-0.48185927,0.7282559
correspondingly,-0.402003,-0.767083,-2.0238602,1.6983745,0.50427485
designate,0.6307959,-1.7112004,-0.6274299,2.5427923,0.012515895
xuse,-3.1700711,-0.5839961,0.5304054,0.33488286,-2.8463576
oljx,-3.1216161,-1.7125431,-1.3630396,-1.5788078,-1.0732596
ziegler,-1.5032889,0.9479941,1.7610556,-1.1680727,-1.3220984
cao,-2.7998128,1.153801,1.5444682,-0.46599516,-1.758196
framework,-2.102477,0.41627416,-0.1137113,0.7119227,0.11088568
sutton,-4.636846,-0.7004738,-0.030107953,0.6476972,0.7046974
barto,-4.6052427,-0.5243732,-0.122394845,0.48387238,0.49050778
policy,-2.081998,-0.626238,-1.2641115,-0.29959974,-0.73535985
eration,-1.561297,-0.695923,0.07495185,0.97100073,-1.8635108
lignment,-3.3895547,-0.47788584,-1.5201243,-1.4899237,-1.0716511
observable,0.68843234,-1.1209188,-1.2275087,-0.040617295,-0.70619553
plication,-2.0532947,1.4785302,-1.2111615,0.6713338,-0.9271081
emphasis,-1.1677636,-0.22769609,-0.5312658,1.8185394,1.2695557
alter,-0.49642584,-1.3222181,0.017408427,1.642217,1.1853998
leibler,-1.945896,-2.1861985,-0.2548216,-2.64143,1.5159075
bterm,-1.8926283,-2.5090885,-2.30972,-1.2070626,-1.1865366
penalty,-2.3216507,-1.2323579,-1.9430751,-0.5327288,-0.9041784
closed,1.0324996,-1.5713665,-1.6191274,0.5959753,0.81115156
ppo,-2.1574938,-0.27077192,-0.91945785,-1.0021585,0.4053897
rafailov,-3.04632,0.47348413,0.2360951,-0.82771456,1.0383894
maximization,-1.3121165,-0.87047726,-0.9577941,0.7127614,1.4596196
impractical,-2.437588,-0.5571204,-1.2928956,-0.17750755,-0.30730823
cancel,2.009179,-1.0372168,-1.5314158,2.4685192,-0.84148824
analogous,-0.8792488,-0.37569588,-0.95354676,1.7375455,0.026762085
balance,-1.0845554,-0.9510942,-0.5292007,-0.72194374,0.37376812
maintain,0.005742832,-0.25049472,0.109774135,0.5355419,-0.54082316
oppose,-0.009657181,-0.6790569,-0.29064545,-0.121701,-0.19704084
wei,-1.8329183,2.2847605,0.18410923,0.14592536,-1.8839229
suzgun,-1.7166835,1.1026325,0.6092171,0.10979264,-0.08187583
bench,-0.4498401,0.49320382,-1.1528883,-0.83669484,-0.9260758
times,0.94605404,0.7837825,-0.5239624,0.2679474,-1.585348
tiffany,2.046786,-1.6448885,-0.0548745,-1.6475703,-1.1974238
beach,1.9377406,-1.8298557,-0.13826115,-1.7953103,-1.3559707
wake,0.92024416,-0.89032364,-0.38967264,-1.2464114,-1.3644869
hannah,1.545537,-1.599697,0.14574033,-2.0553255,-1.4991157
soccer,1.4367018,-1.7991527,0.2983281,-1.9632251,-1.3720785
outputmodel,-2.1308076,-1.0139716,0.22745505,-0.08042887,-3.2619107
mall,2.9374359,0.046334747,-2.3490496,-1.3277713,0.35419694
airport,2.405105,-0.65954685,0.21300584,1.6510614,-0.34881184
closure,0.80753213,-0.9745821,-0.9513836,0.17070653,0.6123842
illustration,-0.37144664,-2.3948152,0.5835561,0.3593852,-0.23659767
cot,-1.1445514,0.7259249,0.24545577,-0.93360007,-2.3317726
codex,-2.2335393,0.822444,1.0556424,-0.9506685,-2.7524931
palm,-1.8094783,1.0811701,0.7398721,-1.3809109,-2.5750327
chowdhery,-2.6659813,2.1115153,0.85930353,-1.0817862,-2.79794
languagemodel,-1.133892,-0.61527455,-0.87329364,-0.880522,-0.2834776
bbh,-1.7772434,1.0100425,-0.17065665,-1.5308505,-2.2738678
outperform,-1.4428393,0.0022619828,-0.40467662,-0.35288975,-1.4540318
rater,-0.88829887,0.14164996,-1.2181706,-1.4007599,-0.9920272
meet,1.3937998,-0.069931,-1.489415,-0.99194866,-1.0514162
com,-1.588167,0.85525364,-0.95727396,-0.13181344,-1.1936044
expert,0.18144393,0.66308135,-1.3498656,-2.557199,-1.2653059
occasion,1.0699924,-0.059947185,0.9603724,-1.8918093,-0.53705955
babbage,-0.08881251,0.27435595,-0.28639534,-1.7430371,-0.010388726
baseball,0.119483836,0.6370351,-0.62543,-1.3529118,-1.3579249
july,1.8056009,0.40474883,-0.364844,0.7031301,-0.4651902
adams,-2.4904616,0.953859,0.6711818,-0.0018969659,1.5049347
ultimate,-1.6806796,0.03133298,-0.8834046,-1.5294093,-0.14572462
jeopardy,-0.5424387,-0.28439724,0.3616745,-1.9632733,-0.053356968
engine,-0.33596814,-0.16505897,0.63885176,0.2656751,-0.34145072
factoid,-0.26812053,0.82217735,-1.0372888,-1.3970783,-0.9101166
louvre,1.6047767,0.45214888,-0.5820838,-0.034523923,-0.96902364
museum,1.8692414,0.6254594,-0.75115067,-0.2359257,-0.88871324
explosion,0.6318787,-0.9279066,-0.14242184,-1.4881155,0.8615421
reveal,0.07209502,-0.00095035887,-1.4419646,-0.30610165,-0.38257438
etrieval,-2.317991,-0.59676766,0.34886962,0.22548468,-0.31016064
geva,-3.1397562,-0.08800702,1.247333,1.9680091,-0.7456652
meng,-2.7249901,1.5529122,0.43853608,0.52530956,-0.89292794
swere,-0.3822517,0.8671739,-1.0704683,-0.5398081,-0.9573534
dahl,-2.5212197,-0.2405159,1.1220835,-0.84987396,1.0491477
jiang,-1.2057995,1.3354772,1.0767235,-1.1453369,-1.6376228
partly,-0.6640823,-0.06626427,-0.32008946,-0.03283558,-0.8579836
calibrate,-1.0189639,0.40470013,-0.7193995,-1.5292888,-1.7379845
conﬁdence,-0.949583,-0.4523062,-1.9821976,-0.3764417,-0.8867924
certainty,0.055781666,0.70953465,-1.0057529,-0.31095108,-0.6954085
proprietary,-0.88134193,1.1551423,-1.1300337,-0.9831028,-1.7303325
discovery,-1.1826228,0.66428524,-0.18992163,0.04228779,0.15505841
week,1.8346661,-0.43323708,-0.023631474,0.80483323,-1.0674802
corporate,-0.633088,0.7379379,-1.3846899,-1.0462527,-0.09515267
orrag,-1.431857,-0.22930107,1.783399,0.09976342,-0.7078654
accompany,1.1572229,-0.049713947,-1.2860229,-0.027450865,-0.093531705
spot,1.3508681,-0.43699425,-2.2061472,-0.85601544,-0.8860984
nformation,-1.0728084,0.53137666,-0.2591314,1.5756174,-0.13437752
retriever,-1.7821352,0.3805159,0.36020568,1.2242824,-1.703174
uation,-2.0189326,1.4360771,-0.92918974,-0.729425,0.18993837
ordered,0.7163429,-0.8232025,-1.8065088,2.084559,-0.7359203
satisfy,0.210629,0.5231011,-2.0328133,0.5173813,-0.7496775
reintroduce,-0.38738322,-1.1128381,-0.6566392,0.21520784,0.7342908
romeo,0.5187216,-0.061503846,-3.0807683,0.282787,-0.5883198
salad,0.007680546,-0.16043635,-3.5925715,0.60349756,-0.4903729
discriminative,-2.0740848,-0.3517346,-0.018359356,0.29250506,0.030449713
forest,-1.5251987,-0.37818992,-2.761434,0.95539635,0.120904215
battle,-2.8675106,1.3319954,-3.7734685,0.39934036,-0.75292385
fool,-1.58664,-0.040228236,-2.8631837,-2.707537,-0.7434332
favorite,1.6256301,-0.5349886,-0.4867551,-0.9397584,-1.6299565
dwith,-0.977679,-1.2996877,-1.9093376,0.7320786,-2.319408
nano,-1.3709651,-0.8544561,-2.4735515,0.38898444,-1.9904771
sorrow,1.4863523,-0.70056385,-4.9208837,-0.4737737,-0.8664577
ument,-1.2198548,-1.1069622,-1.9778328,0.36586428,-1.9980357
normalized,0.2309613,-2.2443233,-2.2934206,0.966804,-0.32082143
cnt,0.3096211,-1.6518825,-3.973621,0.59647274,-0.49273893
jqj,0.84990835,-0.85115224,-4.470073,-0.2691077,-0.7107703
pof,1.3534542,-1.679511,-2.297374,0.9296713,-1.5927241
okapi,-1.3381641,0.6792575,1.1902556,0.85134,-0.40641835
qis,-1.4337426,0.4344455,-0.89853454,0.9039637,-3.3350399
kamphuis,-1.1156667,-1.1916463,-0.8678814,-1.169457,1.3935912
shrink,0.2964903,-2.26376,0.4275055,-0.3160673,-1.0094504
inverted,-0.035662893,-1.0813079,-0.017542463,-0.09743468,-1.302766
improved,-2.5884013,-0.27329475,-1.0528486,-0.2525324,-0.24480166
posting,0.9678929,-0.78049326,-1.8251309,1.2196237,0.07562628
disjoint,0.6160456,-0.7813366,-0.86301875,1.4996073,-1.8982741
irrelevant,-0.59072065,-0.19735035,-2.1600015,0.023455333,-2.9478788
jrj,-1.8609157,-0.9740974,-3.515138,-0.693806,-0.6548573
adequately,-1.3359141,0.08492497,-2.4499674,0.023389447,0.67330164
jump,0.38302168,1.2175791,0.23852393,0.2843495,-2.7741709
irregular,0.13456252,-1.791322,-0.8217502,-0.6036729,0.16691136
gear,1.0202214,-1.2860343,-1.5298997,-0.19036095,-1.0436858
cutoff,-0.5498352,-0.88185346,-1.8253343,1.0303422,-0.28729862
ﬂaw,-1.4760772,-0.42800257,-0.6082116,-0.47489467,-0.12267697
furnas,-2.7819867,-0.6523216,-1.2224389,-1.3042463,2.6373882
gather,-2.5083175,0.40632668,-2.0997694,-0.1666414,-1.1244161
qand,-1.7354255,-0.48944634,-1.5402627,0.70011663,-2.9174771
respective,-1.9602296,-0.75878555,-0.30828694,0.36100656,-2.2310903
karpukhin,-3.0092394,0.82778054,0.72632253,0.7050497,-1.3452963
cheap,0.89050364,-0.6941171,-1.6804695,1.5969713,-0.86266214
querydocument,-1.4287158,-1.2814538,-0.47871423,1.2319134,-0.7290269
schematically,-0.757932,-1.4299552,0.7447129,3.1025953,-0.12058405
rescoring,-1.2884455,-0.35335526,1.486723,0.53966457,0.0709628
colbert,-1.8548869,-0.1249839,0.18416947,1.5059507,-0.315754
pad,-1.1742234,-1.1512315,-0.22528635,1.7814369,-1.140875
zaharia,-3.050675,0.71010494,0.5975255,1.711068,0.026402952
chitecture,-2.5853517,0.21468998,0.24925111,1.9522995,-1.120995
marco,-1.7034551,1.0899776,-0.54902786,-1.3132687,-1.2397693
faiss,-0.80786633,0.3294467,-0.61957705,-1.8085382,-0.028992929
supportive,0.9175168,0.25714514,-0.37463427,-1.2485013,-1.697927
ofthe,1.5302734,1.1525787,-0.66844255,-0.7764243,1.814242
augmented,-1.2394019,-0.21887228,1.3240472,-0.91680944,-0.57881725
tione,-0.4703793,0.5365779,-0.1430538,1.3226413,-2.431236
likea,0.7116784,1.1653209,-1.6504172,0.40691832,-2.4691448
anda,-0.48824042,-1.3598053,-1.5115361,1.3234545,-2.2014296
ation,-1.4355963,-0.63543123,-0.10978863,-0.064409845,0.68711257
ditione,-0.8167349,0.080729686,-1.0425208,-0.21886966,-2.8188756
hop,-2.5032637,-0.9513651,-1.0964794,1.9069115,-0.9386701
append,0.10960394,-0.5174117,0.68063605,2.299987,-2.9485261
arora,-2.3104527,1.6274178,1.5183862,-1.2049582,-0.73292756
tightly,-0.30268425,-0.76335233,-1.2095389,0.5456024,0.61114216
nicely,-1.5683746,-0.09930374,-0.5251344,-0.7805364,1.8885059
roger,-2.0896373,0.289916,-0.4138216,-1.0837348,0.99515575
probe,-1.2455393,0.86413574,-1.5128413,-1.1885843,-1.6498225
bajaj,-1.4629976,1.0280619,-1.2799995,-1.1137307,-2.7186518
dureader,-1.4606979,2.116674,-0.0497365,-0.4769374,-1.7951608
tydi,-1.5915953,1.3726021,-0.41700894,-0.07124324,-1.8399799
typologically,-1.5820508,1.6961191,-0.63690567,-1.0322775,-3.1768508
verse,-1.340016,0.8756914,-0.4646495,-0.6191453,-1.506371
bengali,0.8808965,2.0698824,0.49906814,-0.24420878,-1.8169471
derstanding,-0.92992884,-0.10543086,-0.3517028,-2.015163,-0.15997288
exam,-0.19835195,1.0672035,-0.594242,-1.5461488,-0.5362613
graduate,-0.375287,1.0518599,0.109447114,-1.4612639,0.6171887
licensing,-0.48022783,0.7537715,0.07436353,-0.78728366,0.38058016
student,-0.53262544,0.24591008,-1.1840255,-1.0823778,0.8859577
valuating,0.10179106,0.6934888,-0.93150115,1.1920687,-1.2205552
boolean,0.9711566,-0.37454,-0.08212303,-0.00183224,-0.8669794
pression,0.9423971,-0.47517708,1.111212,1.316331,-0.38937864
physic,0.99338007,0.67905265,1.1783398,0.3692784,0.13545133
sun,-1.1870971,1.2172681,0.8344316,-1.9434657,-0.4241823
hydrogen,0.52428323,-0.2623641,-2.636956,-2.9269686,2.6660283
atom,0.22015676,-0.30841342,-1.6656226,-3.3652167,2.9646175
helium,0.6727667,-1.0748605,-2.1551168,-5.8769474,3.196454
carbon,-0.39240238,-0.28516337,-0.7111291,-2.4599595,2.2708328
international,-0.27692947,1.0352461,0.2543331,-0.25691214,0.37507364
rights,-0.52484345,1.0764065,-0.9517966,-2.1186514,0.3665568
committee,-0.6459216,0.8526688,-0.5557941,-2.4947991,0.79404503
council,1.7223759,1.1482294,-1.320326,-1.4095106,-1.373754
periodic,0.8566491,-1.0724648,-0.21497199,-1.0859481,-0.2621
mandate,-0.64476943,-0.9524534,0.8686704,0.8493775,-0.47126108
culture,0.43773854,0.47871935,-1.35931,-0.9280778,0.29579768
ate,-0.15709019,-0.021045169,-1.6320182,0.81115144,-0.20066193
oorhee,-2.4704373,1.0929499,-0.2245118,-2.1565156,-0.7938827
mrr,-1.9033451,0.14891437,-1.8548771,-1.7065452,-1.3211492
highest,-0.846767,0.064160205,-2.2972329,0.96278244,-0.90135056
boston,1.5611476,0.657478,-0.36735895,0.81469804,0.68788946
serial,1.3442489,-0.6101972,0.9229805,-1.040746,-0.6140567
tdap,0.06545408,0.8411818,0.2731253,1.2742406,0.40283665
pennsylvania,-0.32684648,1.0907307,1.7212795,0.85546243,0.6882048
transducer,-0.6511645,-0.68223757,2.0794163,2.3016222,0.27281186
hopely,-0.76864874,2.3636143,0.842409,2.408831,0.46918038
karttunen,-1.1861901,2.3889573,-0.035233997,1.3110604,-0.11439693
simmon,-0.9488253,1.1627581,0.23416866,0.44076815,-0.2839288
dency,-1.4492389,0.57491213,-0.237403,1.8685127,-0.004297454
worm,1.840005,-0.023776146,-2.505085,0.54517955,-1.8933723
lunar,-1.257318,0.83698225,0.4578175,0.26173463,0.46879858
wood,0.58337456,0.077072315,0.8057515,1.3465517,1.458627
zelle,-3.13742,0.3331909,-0.41140926,0.38199884,1.33632
mooney,-2.7684655,0.25336334,-0.4306469,0.88728076,1.0571498
zettlemoyer,-3.7832491,1.3208642,-0.0019499041,-0.6312429,-0.44272533
collin,-0.81126255,-0.20354377,-0.25748292,2.1871328,1.0590198
dong,-2.9181445,1.5009199,-0.24302122,0.5122631,0.42437524
lapata,-2.681406,0.1550752,-1.1510305,1.4123179,1.3050386
sponsor,-1.2983533,1.9170628,-0.24798067,-1.4164677,-0.55182564
trec,-2.1146762,0.9013666,-0.031206507,-1.9952679,-0.73081005
conference,-0.8096192,1.2050428,0.73320466,-0.35971907,-0.07410798
harman,-2.378143,0.8241044,0.17682211,-2.5593565,-0.76691616
track,0.250457,0.30116796,-0.12679392,0.59963125,0.15317178
annual,-0.0073590977,1.0936629,-0.3892555,-0.29173553,0.47954074
hirschman,-2.7416883,1.1500062,0.28256097,-0.4156138,0.42210782
riloff,-1.8853915,1.6374614,-1.5517373,0.14084828,0.8644758
thelen,-2.0189357,1.4710864,-1.6065974,0.46307087,-0.0136939185
volume,-0.98239183,0.5415816,0.64950097,0.47253063,1.3896508
ferrucci,-1.5123118,-0.4624542,1.069387,-0.6065408,1.4268072
hermann,-1.6478457,1.9785384,1.5484022,1.2786704,-0.40821546
seo,-2.0660954,1.8821453,1.564664,0.9944907,-0.62415427
successor,0.22059643,-0.7482402,2.058692,1.5985603,-1.275126
sachan,-2.8540049,0.897162,-0.91234636,-0.83890337,0.3618416
petroni,-2.2643132,2.157844,0.9656636,-0.49849433,-1.27101
roberts,-2.6113262,2.2264316,1.1807024,0.65457875,-2.7814867
khandelwal,-2.4757383,1.2845068,1.0526934,0.69747645,-0.3427816
izacard,-3.4090617,1.9618102,0.41981792,-1.1811805,-1.8552684
shi,-2.5707781,1.7012166,0.75278383,0.46448115,-1.1685104
trans,-1.65196,0.7073962,2.014893,-0.09406451,0.66527873
poetry,-0.53918034,0.53688633,-0.9424603,-0.7731805,0.87177217
fascinating,0.7560647,0.7336643,-0.40764633,0.41222265,1.3403915
hundred,0.18922926,0.088061936,0.69159245,-0.23521766,-1.7238562
aid,-2.0630317,0.42508057,-0.3402721,-1.9717491,0.10854636
localization,1.3428781,-1.0454035,-1.5520836,0.14539984,0.243183
